Date,Q,COND,UKIH,Local,Fixed,Slide,LH,Chapman,CM,Boughton,Furey,Eckhardt,EWMA,Willems,Mean,Load_COND_min,Load_COND_max,Load_UKIH_min,Load_UKIH_max,Load_Local_min,Load_Local_max,Load_Fixed_min,Load_Fixed_max,Load_Slide_min,Load_Slide_max,Load_LH_min,Load_LH_max,Load_Chapman_min,Load_Chapman_max,Load_CM_min,Load_CM_max,Load_Boughton_min,Load_Boughton_max,Load_Furey_min,Load_Furey_max,Load_Eckhardt_min,Load_Eckhardt_max,Load_EWMA_min,Load_EWMA_max,Load_Willems_min,Load_Willems_max,Load_Mean_min,Load_Mean_max,Load_Q
2022-07-26,3.652873263,1.191061422,1.272925558,2.008971384,2.304991346,1.571585009,1.357040066,2.317811439,2.307700166,1.657135613,1.642668902,1.661422298,1.800595503,1.649378207,1.796018791,107.7443691,182.1466411,62.13913403,445.6970631,180.5181327,203.0828993,0,207.1173024,0,141.2163426,0,475.1485806,202.2614974,523.6770454,201.3791473,521.3925447,62.99766748,167.5165249,62.44770098,166.054114,63.16063009,167.9498573,182.0185982,406.8193456,62.70276192,166.7323442,87.6744533,405.7853016,659.6212423
2022-07-27,2.449407266,0.878725489,1.248606383,1.910298063,2.304991346,1.322396755,1.219680591,2.281548493,2.258689433,1.628133417,1.626977678,1.632317684,1.804553255,1.627086617,1.73877331,79.4902107,134.3817316,60.95196921,243.3731059,171.6517428,193.1082106,0,207.1173024,0,118.8252828,0,243.3731059,199.0970477,243.3731059,197.1022747,243.3731059,61.89511997,164.5847508,61.8511834,164.4679195,62.05418907,165.00773,182.4186794,243.3731059,61.85532482,164.4789319,84.87995788,243.3731059,243.3731059
2022-07-28,1.970852551,0.771468537,1.224287209,1.811624743,1.056218393,1.177980835,1.139373889,1.970852551,1.970852551,1.594727955,1.598450474,1.598789326,1.80556768,1.596150113,1.54540631,69.78766103,117.9791404,59.76480439,171.984477,162.7853529,171.984477,0,94.90755992,0,105.8486459,0,171.984477,171.984477,171.984477,171.984477,171.984477,60.62517794,161.2078595,60.7666932,161.5841615,60.77957503,161.6184154,171.984477,171.984477,60.6792427,161.3516226,75.44055443,171.984477,171.984477
2022-07-29,1.571585009,0.986958847,1.199968034,1.571585009,1.056218393,1.127010511,1.088143222,1.571585009,1.571585009,1.557963337,1.565582739,1.561886487,1.571585009,1.561362259,1.417039585,89.28108683,150.9336425,58.57763957,158.8683854,158.8683854,158.8683854,0,94.90755992,0,101.2686565,0,158.8683854,158.8683854,158.8683854,158.8683854,158.8683854,157.4913979,157.4913979,158.2616279,158.2616279,157.8879812,157.8879812,158.8683854,158.8683854,157.834988,157.834988,69.17420438,158.8683854,158.8683854
2022-07-30,1.322396755,0.784965468,1.17564886,1.322396755,1.056218393,1.056218393,1.059047466,1.322396755,1.322396755,1.322396755,1.322396755,1.322396755,1.322396755,1.322396755,1.243858929,71.00860417,120.043199,57.39047475,129.10824,129.10824,129.10824,0,94.90755992,0,94.90755992,0,129.10824,129.10824,129.10824,129.10824,129.10824,129.10824,129.10824,129.10824,129.10824,129.10824,129.10824,129.10824,129.10824,129.10824,129.10824,60.7202175,129.10824,129.10824
2022-07-31,1.177980835,0.73774789,1.151329685,1.177980835,1.056218393,1.056218393,1.043549521,1.177980835,1.177980835,1.177980835,1.177980835,1.177980835,1.177980835,1.177980835,1.144263556,57.50431244,57.50431244,56.20330993,56.20330993,57.50431244,57.50431244,0,57.50431244,0,57.50431244,0,57.50431244,57.50431244,57.50431244,57.50431244,57.50431244,57.50431244,57.50431244,57.50431244,57.50431244,57.50431244,57.50431244,57.50431244,57.50431244,57.50431244,57.50431244,55.85836975,55.85836975,57.50431244
2022-08-01,1.127010511,0.72424638,1.127010511,1.127010511,1.056218393,1.056218393,1.034716049,1.127010511,1.127010511,1.127010511,1.127010511,1.127010511,1.127010511,1.127010511,1.107520619,8.763633734,8.763633734,8.763633734,8.763633734,8.763633734,8.763633734,0,8.763633734,0,8.763633734,0,8.763633734,8.763633734,8.763633734,8.763633734,8.763633734,8.763633734,8.763633734,8.763633734,8.763633734,8.763633734,8.763633734,8.763633734,8.763633734,8.763633734,8.763633734,8.612080337,8.612080337,8.763633734
2022-08-02,1.056218393,0.606066269,1.056218393,1.056218393,1.056218393,1.022238177,1.030102665,1.056218393,1.056218393,1.056218393,1.056218393,1.056218393,1.056218393,1.056218393,1.051210398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-03,1.285584854,0.812879612,1.074624344,1.219584818,1.056218393,1.022238177,1.027636474,1.034670135,1.037508906,1.034626568,1.031765644,1.034640089,1.057617528,1.033185242,1.055359693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-04,1.112852087,0.651965441,1.048431261,1.112852087,1.022238177,1.022238177,1.024212978,1.014756266,1.015737623,1.011825401,1.010699594,1.011843901,1.057954459,1.01125675,1.030337223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-05,1.022238177,0.660434382,1.022238177,1.022238177,1.022238177,1.022238177,1.022238177,0.99274039,0.99290124,0.988781807,0.98843584,0.988801477,1.022238177,0.988605495,1.006141276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-06,1.070376817,0.680485929,1.01482186,1.018970848,1.022238177,1.022238177,1.024043376,0.971246187,0.972187562,0.967068017,0.965927971,0.96709258,1.022531823,0.966491524,0.994571509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-07,1.282753169,0.844193005,1.007405543,1.01570352,1.022238177,1.022238177,1.035482497,0.953716942,0.957216795,0.948489811,0.944726253,0.948531542,1.024119173,0.946591067,0.985538291,33.24896214,33.24896214,0,33.24896214,0,33.24896214,0,33.24896214,0,33.24896214,0,33.24896214,0,33.24896214,0,33.24896214,0,28.35453381,0,28.2420245,0,28.35578133,0,33.24896214,0,28.29777201,0,33.24896214,33.24896214
2022-08-08,8.551687794,3.582869403,0.999989226,1.012436191,1.022238177,1.022238177,1.260132956,1.022599825,1.107400421,1.012478101,0.926611037,1.01292458,1.070037342,0.969213948,1.036524998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-09,9.174658428,1.128916748,0.992572909,1.009168863,1.022238177,1.070376817,1.231827477,1.178638021,1.264883715,1.081302254,0.989893191,1.082169487,1.11947553,1.035201976,1.089812368,102.1227122,172.6429805,0,57.45806053,0,83.99514279,0,100.6863715,0,89.08960323,0,71.30802899,0,128.3112495,0,143.7110282,0,32.32488209,0,29.59226302,0,32.35080751,0,139.2806676,0,30.94674197,0,90.70726302,737.202154
2022-08-10,3.39802164,0.675348324,0.985156592,1.005901534,1.022238177,1.282753169,1.164950133,1.268559764,1.284530027,1.082663861,1.057929874,1.083626163,1.133374661,1.070108519,1.120149373,61.09254967,103.2796685,0,57.02874477,0,83.7231965,0,100.6863715,0,106.7661118,0,67.43663327,0,138.1004902,0,145.9431635,0,32.36558653,0,31.62617881,0,32.39435397,0,141.0099419,0,31.9902521,0,93.2322726,528.4603255
2022-08-11,1.990674344,0.631957935,0.977740274,1.002634206,1.04205997,1.254436322,1.088644106,1.272158142,1.271442678,1.068116032,1.059441977,1.069095113,1.138604189,1.063641335,1.109001195,57.16742034,96.64406304,0,56.59942901,0,83.45125021,0,102.6387388,0,104.409244,0,63.01942998,0,138.492224,0,144.4562313,0,31.93068791,0,31.67138223,0,31.95995694,0,141.6605788,0,31.79691951,0,92.30438748,311.3096166
2022-08-12,1.492297837,0.579008685,0.970323957,0.999366877,1.04205997,1.254436322,1.035710972,1.253784328,1.247670642,1.048447729,1.045262999,1.049417224,1.140761721,1.046736762,1.094498292,52.37758887,88.54664021,0,56.17011324,0,83.17930393,0,102.6387388,0,104.409244,0,59.95523673,0,136.4919771,0,141.7553477,0,31.3427158,0,31.2475102,0,31.37169827,0,141.9290102,0,31.29156745,0,91.09728184,193.4017997
2022-08-13,1.288416539,0.57748654,0.96290764,0.996099549,1.04205997,1.155327358,1.006955873,1.22821549,1.220361106,1.027153282,1.026031595,1.028103682,1.141662415,1.026482762,1.07178006,52.23989443,88.31386165,0,55.74079748,0,82.90735764,0,102.6387388,0,96.16020666,0,58.29066158,133.7084511,133.7084511,0,138.6525474,0,30.70613107,0,30.67259891,0,30.73454272,0,140.2621781,0,30.68608629,0,89.20639797,140.2621781
2022-08-14,1.254436322,0.622685926,0.955491323,0.99283222,1.04205997,1.04205997,0.985512314,1.201095118,1.193518572,1.006203282,1.005193483,1.00713454,1.142350336,1.005591257,1.048253532,56.32866701,95.22611329,0,55.31148171,0,82.63541135,0,102.6387388,0,86.73273542,0,57.04933685,136.463623,136.463623,135.6028061,135.6028061,0,30.0798434,0,30.04965605,0,30.10768278,0,142.1266594,0,30.06154727,0,87.24823799,142.5240372
2022-08-15,1.2770898,0.630635046,0.948075006,0.989564892,1.04205997,0.979762906,0.963673226,1.175086504,1.16840338,0.986224311,0.984691756,0.987139377,1.143172247,0.985351051,1.029433719,57.04775081,96.44175638,0,54.88216595,0,82.36346506,0,102.6387388,0,81.54762619,0,55.78511568,125.2365341,125.2365341,125.2365341,125.2365341,0,29.48258404,0,29.43676922,0,29.50993939,0,125.2365341,0,29.45647846,0,85.68182727,125.2365341
2022-08-16,1.155327358,0.519821779,0.940658689,0.986297563,1.04205997,0.979762906,0.944081331,1.149134252,1.141669605,0.965555411,0.965144235,0.966449393,1.143246393,0.965248903,1.015775721,47.02349396,79.49530498,0,54.45285019,0,82.09151877,0,102.6387388,0,81.54762619,0,54.65098009,142.9706871,142.9706871,142.0419655,142.0419655,0,28.86469967,0,28.85240782,0,28.89142473,142.2381432,142.2381432,0,28.85553681,0,84.5450448,143.7412086
2022-08-17,1.04205997,0.528021992,0.933242372,0.983030235,1.04205997,0.979762906,0.931545196,1.04205997,1.04205997,0.944315903,0.944913391,0.945184565,1.04205997,0.944519893,0.981229528,47.76529177,80.74934712,0,54.02353442,0,81.81957248,102.6387388,102.6387388,0,81.54762619,0,53.9252883,102.6387388,102.6387388,102.6387388,102.6387388,0,28.22975734,0,28.24761887,0,28.25572545,102.6387388,102.6387388,0,28.23585548,0,81.6696961,102.6387388
2022-08-18,0.979762906,0.705475142,0.925826055,0.979762906,0.979762906,0.979762906,0.925110095,0.979762906,0.979762906,0.923099793,0.924117039,0.923941787,0.979762906,0.92351805,0.952015855,63.81784571,81.54762619,0,53.59421866,81.54762619,81.54762619,81.54762619,81.54762619,81.54762619,81.54762619,0,53.55277319,81.54762619,81.54762619,81.54762619,81.54762619,0,27.59551446,0,27.6259244,0,27.62068536,81.54762619,81.54762619,0,27.60801798,79.23818361,79.23818361,81.54762619
2022-08-19,1.262931376,0.889090014,0.918409738,0.963087429,0.979762906,0.979762906,0.920248294,0.960580096,0.964000804,0.905800198,0.903340967,0.906632625,0.981490234,0.904469952,0.940632179,80.42779398,106.3893391,0,53.16490289,55.75120512,80.15969293,51.6374242,81.54762619,56.7165151,81.54762619,0,53.27133322,66.39529625,79.95100257,66.63173556,80.23571491,0,27.07835345,0,27.00483622,0,27.10323834,51.72846128,81.69139513,0,27.03858655,54.45131559,78.29069753,106.3893391
2022-08-20,1.928377281,1.357556726,0.910993421,0.946411953,0.979762906,0.979762906,0.912721443,0.953130471,0.964009304,0.896592165,0.886423498,0.897451699,0.987266245,0.891378997,0.933825417,122.8056675,207.6084351,0,52.73558713,54.78589513,78.77175966,51.6374242,81.54762619,56.7165151,81.54762619,0,52.83561891,65.88037815,79.33095536,66.63232312,80.23642242,0,26.80308482,0,26.49909862,0,26.82878006,52.03288016,82.17214408,0,26.6472403,54.05728576,77.72415713,251.5838136
2022-08-21,1.93404065,1.394818067,0.903577103,0.929736476,0.979762906,0.979762906,0.900021355,0.953701439,0.964145567,0.887762529,0.877480511,0.888649023,0.993041569,0.882489333,0.928344227,58.48538926,58.48538926,0,52.30627137,53.82058514,58.48538926,51.6374242,58.48538926,56.7165151,58.48538926,0,52.10043622,58.48538926,58.48538926,58.48538926,58.48538926,0,26.53912815,0,26.2317534,0,26.56562936,52.33726283,58.48538926,0,26.38148912,53.73999059,58.48538926,58.48538926
2022-08-22,1.356376971,0.971209845,0.896160786,0.913061,0.979762906,0.925960897,0.881920127,0.947700786,0.951204652,0.87272339,0.86890688,0.873605611,0.995257914,0.870704594,0.914747462,36.32920079,36.32920079,0,36.32920079,36.32920079,36.32920079,36.32920079,36.32920079,36.32920079,36.32920079,0,36.32920079,36.32920079,36.32920079,36.32920079,36.32920079,0,26.08954212,0,25.97544985,0,26.11591558,36.32920079,36.32920079,0,26.02919143,36.32920079,36.32920079,36.32920079
2022-08-23,1.124178826,0.726294874,0.888744469,0.896385523,0.979762906,0.866495518,0.861489977,0.932707429,0.933595341,0.855580793,0.854207676,0.8564473,0.996044332,0.854793468,0.898021228,57.30613983,57.30613983,0,51.44763984,51.88996517,57.30613983,51.6374242,57.30613983,50.15969255,57.30613983,0,49.8699318,57.30613983,57.30613983,57.30613983,57.30613983,0,25.57707446,0,25.53602596,0,25.60297817,52.49552048,57.30613983,0,25.55353786,51.98465283,57.30613983,57.30613983
2022-08-24,0.996753014,0.678266726,0.881328152,0.879710047,0.979762906,0.829683617,0.845356793,0.914285125,0.913899623,0.837587537,0.837431801,0.838432972,0.996048655,0.837415266,0.882578541,52.53287085,52.53287085,0,51.01832407,50.92465518,52.53287085,51.6374242,51.6374242,48.02872522,52.53287085,0,48.93601402,52.53287085,52.53287085,52.53287085,52.53287085,0,25.03917685,0,25.03452123,0,25.06445064,52.49574831,52.49574831,0,25.03402692,51.09070658,52.53287085,52.53287085
2022-08-25,0.925960897,0.636466688,0.873911835,0.86303457,0.829683617,0.829683617,0.835951374,0.89443782,0.89349339,0.819411028,0.8198147,0.820233278,0.925960897,0.819522908,0.85209492,57.57528574,64.0024172,0,50.58900831,49.95934519,64.0024172,43.72764535,48.02872522,48.02872522,64.0024172,0,48.39155314,61.8235421,61.8235421,61.75826315,61.75826315,0,24.49580104,0,24.50786858,0,24.52038172,64.0024172,64.0024172,0,24.49914561,49.3260707,64.0024172,64.0024172
2022-08-26,0.866495518,0.594101909,0.866495518,0.846359094,0.829683617,0.829683617,0.831064063,0.866495518,0.866495518,0.801185197,0.802014545,0.801982834,0.866495518,0.801514081,0.834122427,50.15969255,50.15969255,50.15969255,50.15969255,48.99403521,48.99403521,48.02872522,48.02872522,48.02872522,48.02872522,48.1086365,48.1086365,50.15969255,50.15969255,50.15969255,50.15969255,0,23.95095076,0,23.97574362,0,23.97479563,50.15969255,50.15969255,0,23.96078255,48.28567904,48.28567904,50.15969255
2022-08-27,0.829683617,0.577426909,0.829683617,0.829683617,0.829683617,0.829683617,0.829683617,0.829683617,0.829683617,0.783167067,0.784163477,0.78393992,0.829683617,0.78358282,0.814360185,44.444492,44.444492,44.444492,44.444492,44.444492,44.444492,44.444492,44.444492,44.444492,44.444492,44.444492,44.444492,44.444492,44.444492,44.444492,44.444492,0,23.41230958,0,23.44209664,0,23.43541355,44.444492,44.444492,0,23.42473827,43.62364639,43.62364639,44.444492
2022-08-28,1.32522844,0.84478639,0.832515302,0.832515302,0.829683617,0.829683617,0.840576642,0.816365822,0.822122934,0.771350005,0.766514979,0.772126256,0.83270644,0.768830616,0.809582628,76.42005271,88.16479766,44.59617968,62.5785102,44.59617968,62.5785102,44.444492,62.36565812,44.444492,62.36565812,1.452516437,45.02800956,1.41068014,43.73108434,1.42062843,44.03948132,0,23.05904559,0,22.91450538,0,23.08225114,44.6064186,62.59287771,0,22.98372995,24.2019869,43.36772219,88.16479766
2022-08-29,1.766971253,0.971341709,0.835346986,0.835346986,0.829683617,0.829683617,0.837831346,0.81438314,0.824899887,0.764915741,0.754977971,0.765719419,0.838405456,0.759825251,0.807584951,85.49313711,85.49313711,44.74786736,62.79136227,44.74786736,62.79136227,44.444492,62.36565812,44.444492,62.36565812,1.447772565,44.88094953,1.407254066,43.62487606,1.425427005,44.18823714,0,22.86669713,0,22.56961345,0,22.89072259,44.91170346,63.0212613,0,22.71451997,24.14226757,43.26071068,85.49313711
2022-08-30,1.574416693,0.946751983,0.838178671,0.838178671,0.829683617,0.829683617,0.830400178,0.81534271,0.823194166,0.756530903,0.748745171,0.757351148,0.842895124,0.752521635,0.805225468,74.81628125,74.81628125,44.89955505,63.00421434,44.89955505,63.00421434,44.444492,62.36565812,44.444492,62.36565812,1.434931507,44.48287672,1.408912203,43.6762783,1.422479519,44.09686508,0,22.61603743,0,22.38328763,0,22.64055815,45.15220602,63.35874071,0,22.49618277,24.07173222,43.13431784,74.81628125
2022-08-31,1.262931376,0.789864452,0.841010356,0.841010356,0.829683617,0.846673725,0.818625392,0.810490554,0.814517542,0.744921598,0.74058615,0.745741687,0.845457345,0.74264879,0.801780593,71.45177018,75.29091691,45.05124273,63.21706641,45.05124273,63.21706641,44.444492,62.36565812,45.3546181,63.64277056,1.414584677,43.85212499,1.400527677,43.41635798,1.407486313,43.63207571,0,22.26898421,0,22.13937861,0,22.29350027,45.28945908,63.55133774,0,22.20103998,23.96874975,42.94978278,75.29091691
2022-09-01,1.016574807,0.676014201,0.84384204,0.84384204,0.846673725,0.846673725,0.804049732,0.799477024,0.800659175,0.730932078,0.729245281,0.731739497,0.846501162,0.72999369,0.796135764,61.15278547,81.68381889,45.20293042,63.42991849,45.20293042,63.42991849,45.3546181,63.64277056,45.3546181,63.64277056,1.389397937,43.07133604,1.381496298,42.82638523,1.383539055,42.88971069,0,21.85077591,0,21.80035014,0,21.87491323,45.34537424,63.62979934,0,21.82272337,23.80000099,42.64740062,81.68381889
2022-09-02,0.846673725,0.584881347,0.846673725,0.846673725,0.846673725,0.846673725,0.794219717,0.784204314,0.78358355,0.715505424,0.715555335,0.716292285,0.846502215,0.715443384,0.78816676,52.90883454,63.64277056,63.64277056,63.64277056,63.64277056,63.64277056,63.64277056,63.64277056,63.64277056,63.64277056,1.372411671,42.5447618,1.355105054,42.00825667,1.354032374,41.97500359,0,21.38960534,0,21.3910974,0,21.41312809,63.62987847,63.62987847,0,21.38775069,23.5617724,42.22051701,63.64277056
2022-09-03,1.475307729,0.869386834,0.836408868,0.836290881,0.846673725,0.846673725,0.789010996,0.774880025,0.781505013,0.707691423,0.700446417,0.708492718,0.850337928,0.703956478,0.781864017,78.6454285,95.59994084,16.62111702,62.87118179,16.61877239,62.86231295,16.82510026,63.64277056,16.82510026,63.64277056,1.363411001,42.26574102,1.338992683,41.50877317,1.350440663,41.86366056,0,21.15601048,0,20.93942538,0,21.17996472,14.6938394,63.91820139,0,21.04435655,23.37335566,41.88289164,95.59994084
2022-09-04,1.495129522,0.703578258,0.826144011,0.825908037,0.846673725,0.846673725,0.780554407,0.77340291,0.779969056,0.700367784,0.692840939,0.701184482,0.854271157,0.696489293,0.777039961,63.64625211,107.5968159,16.41713379,62.09959302,16.41244452,62.08185534,16.82510026,63.64277056,16.82510026,63.64277056,1.348798016,41.8127385,1.336440229,41.4296471,1.347786529,41.78138239,0,20.93707468,0,20.71206418,0,20.96148937,14.76180559,64.21385433,0,20.82112953,23.2291434,41.62447661,109.8023121
2022-09-05,1.721664298,1.032335079,0.815879154,0.815525193,0.846673725,0.846673725,0.76743817,0.774812503,0.783628495,0.695847721,0.685716326,0.696691742,0.859562255,0.690655403,0.773258701,39.41922577,39.41922577,16.21315055,39.41922577,16.20611664,39.41922577,16.82510026,39.41922577,16.82510026,39.41922577,1.326133158,39.41922577,1.338876004,39.41922577,1.354110039,39.41922577,0,20.80195012,0,20.49907812,0,20.82718163,14.85323577,39.41922577,0,20.64672888,23.11610491,39.41922577,39.41922577
2022-09-06,1.311070016,0.896663259,0.805614297,0.805142349,0.846673725,0.821188563,0.749487815,0.774051353,0.777831657,0.686854056,0.681353216,0.68770283,0.862316452,0.683991641,0.765183996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-07,1.056218393,0.738720496,0.79534944,0.794759506,0.846673725,0.764554869,0.727885662,0.765710246,0.76653053,0.67529507,0.672576838,0.676135326,0.863499254,0.673834025,0.751900374,10.9508723,10.9508723,10.9508723,10.9508723,10.9508723,10.9508723,10.9508723,10.9508723,10.9508723,10.9508723,1.257786424,10.9508723,1.323147306,10.9508723,1.324564756,10.9508723,0,10.9508723,0,10.9508723,0,10.9508723,10.9508723,10.9508723,0,10.9508723,10.9508723,10.9508723,10.9508723
2022-09-08,0.903307419,0.633328469,0.785084583,0.784376662,0.75322813,0.75322813,0.7088322,0.753084844,0.752280859,0.662407422,0.661269111,0.663231909,0.863742084,0.661743282,0.733542435,15.6091522,15.6091522,15.60120083,15.6091522,15.58713302,15.6091522,14.9681494,15.6091522,14.9681494,15.6091522,1.224862042,15.6091522,1.301330611,15.6091522,1.299941325,15.6091522,0,15.6091522,0,15.6091522,0,15.6091522,14.92546321,14.92546321,0,15.6091522,15.6091522,15.6091522,15.6091522
2022-09-09,0.821188563,0.571514688,0.774819726,0.773993818,0.75322813,0.75322813,0.696393082,0.738347858,0.73681792,0.649034436,0.648649593,0.649839989,0.821188563,0.648751625,0.720357739,14.89964529,14.89964529,14.89964529,14.89964529,14.89964529,14.89964529,14.89964529,14.89964529,14.89964529,14.89964529,1.203367246,14.89964529,1.275865099,14.89964529,1.273221366,14.89964529,0,14.89964529,0,14.89964529,0,14.89964529,14.89964529,14.89964529,0,14.89964529,14.89964529,14.89964529,14.89964529
2022-09-10,0.764554869,0.528153725,0.764554869,0.763610974,0.75322813,0.75322813,0.68857049,0.722697656,0.720773281,0.635479949,0.635549915,0.636264894,0.764554869,0.635428346,0.706161792,15.19323436,15.19323436,15.19323436,15.19323436,15.17447727,15.17447727,14.9681494,14.9681494,14.9681494,14.9681494,1.189849807,15.19323436,1.24882155,15.19323436,1.245496229,15.19323436,0,15.19323436,0,15.19323436,0,15.19323436,15.19323436,15.19323436,0,15.19323436,15.19323436,15.19323436,15.19323436
2022-09-11,0.75322813,0.53458411,0.748373814,0.75322813,0.75322813,0.75322813,0.682868787,0.706986123,0.705198443,0.622260837,0.622269736,0.623025982,0.75322813,0.622180725,0.695506414,37.74576805,37.74576805,37.50250855,37.50250855,37.74576805,37.74576805,37.74576805,37.74576805,37.74576805,37.74576805,1.179997264,36.57991518,1.22167202,37.74576805,1.218582909,37.74576805,0,18.60211436,0,18.60238038,0,18.62498792,37.74576805,37.74576805,0,18.59971947,20.79174694,37.25688757,37.74576805
2022-09-12,0.767386554,0.543312426,0.732192758,0.736238022,0.75322813,0.739069707,0.677142451,0.692026151,0.690648808,0.6096529,0.609318716,0.610400365,0.753314496,0.609402112,0.684386218,49.14847674,56.35686853,53.77223616,53.77223616,54.06932032,54.06932032,55.31707387,55.31707387,54.27727928,54.27727928,1.170102155,36.2731668,1.195821189,37.07045685,1.19344114,36.99667535,0,18.22520766,0,18.21521742,0,18.24755267,55.32341661,55.32341661,0,18.2177105,20.45931536,36.66120093,56.35686853
2022-09-13,0.764554869,0.530784496,0.716011703,0.719247914,0.75322813,0.688099382,0.670893162,0.677880549,0.67669354,0.597443756,0.596968784,0.59817465,0.753383063,0.597123975,0.670429051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-14,0.792871716,0.557263701,0.699830647,0.702257805,0.75322813,0.651287481,0.664026955,0.664674059,0.66401055,0.585970871,0.585010541,0.586687905,0.753623943,0.585408381,0.658001439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-15,0.739069707,0.539794013,0.683649592,0.685267697,0.651287481,0.651287481,0.657236674,0.651780434,0.650684127,0.574283491,0.573776706,0.57498487,0.739069707,0.573951013,0.638938273,3.831337361,3.831337361,1.181346495,3.831337361,1.184142581,3.831337361,0,1.125424767,1.125424767,3.831337361,1.135704972,3.831337361,1.12627659,3.831337361,1.124382171,3.831337361,0,3.831337361,0,3.831337361,0,3.831337361,3.831337361,3.831337361,0,3.831337361,3.831337361,3.831337361,3.831337361
2022-09-16,0.688099382,0.51085377,0.667468536,0.668277589,0.651287481,0.651287481,0.652667927,0.638278058,0.636807463,0.56242086,0.562329906,0.563105014,0.688099382,0.562299588,0.625360774,1.189035732,1.189035732,1.153385631,1.153385631,1.154783674,1.154783674,0,1.125424767,1.125424767,1.189035732,1.127810178,1.189035732,1.102944484,1.189035732,1.100403297,1.189035732,0,1.189035732,0,1.189035732,0,1.189035732,1.189035732,1.189035732,0,1.189035732,1.189035732,1.189035732,1.189035732
2022-09-17,0.651287481,0.498090825,0.651287481,0.651287481,0.651287481,0.651287481,0.651287481,0.624389216,0.622725828,0.550548552,0.550708904,0.551214726,0.651287481,0.550555769,0.613155657,1.125424767,1.125424767,1.125424767,1.125424767,1.125424767,1.125424767,1.125424767,1.125424767,1.125424767,1.125424767,1.125424767,1.125424767,1.078944565,1.078944565,1.076070231,1.076070231,0,1.125424767,0,1.125424767,0,1.125424767,1.125424767,1.125424767,0,1.125424767,1.125424767,1.125424767,1.125424767
2022-09-18,0.824020248,0.621687013,0.656006956,0.652518648,0.651287481,0.651287481,0.65776496,0.612691465,0.613189942,0.541028782,0.539077007,0.541687409,0.652341151,0.539973877,0.609071263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-19,0.716416229,0.533109124,0.66072643,0.653749816,0.651287481,0.651287481,0.666198956,0.602274429,0.601650805,0.530621365,0.529763171,0.531267467,0.652732009,0.530118228,0.605139803,48.22547787,70.56413289,1.141735271,9.619119659,1.129679681,14.77056183,1.125424767,24.6468024,1.125424767,24.6468024,1.151191795,15.05183272,1.040730213,18.00463268,1.03965259,17.98598981,0,15.86260732,0,15.83695215,0,15.88192218,1.127920911,14.74756592,0,15.84756637,18.09029133,32.41612897,70.56413289
2022-09-20,0.764554869,0.586030702,0.665445905,0.654980983,0.651287481,0.651287481,0.67177045,0.591653736,0.591723118,0.521112078,0.519572704,0.521749191,0.653414128,0.520267131,0.601188699,41.94653833,41.94653833,1.149890523,9.687827656,1.131807138,14.79837833,1.125424767,24.6468024,1.125424767,24.6468024,1.160819338,15.17771284,1.022377655,17.68713344,1.022497549,17.68920759,0,15.57833291,0,15.53231423,0,15.59737901,1.129099614,14.76297745,0,15.55307373,17.97217544,32.20447622,41.94653833
2022-09-21,0.923129212,0.701224984,0.670165379,0.65621215,0.651287481,0.716416229,0.684675819,0.583884628,0.585832828,0.513715017,0.510266345,0.514352389,0.65505939,0.511909152,0.604481401,34.29609648,34.29609648,1.158045775,9.756535654,1.133934595,14.82619483,1.125424767,24.6468024,1.237967244,27.11148264,1.183119816,15.46929159,1.008952636,17.45488061,1.012319127,17.51312089,0,15.35720221,0,15.25410623,0,15.37625606,1.131942626,14.80014984,0,15.30321696,18.07060878,32.38085967,34.29609648
2022-09-22,0.877822257,0.642644909,0.674884854,0.657443317,0.804198455,0.716416229,0.700860813,0.577767268,0.579183924,0.506059976,0.503041029,0.506695569,0.656418244,0.504470578,0.615620021,38.65507865,38.65507865,1.166201027,9.825243651,1.136062052,14.85401133,1.38965493,30.43344297,1.237967244,27.11148264,1.211087485,15.83496887,0.998381838,17.2720058,1.00082982,17.31435589,0,15.12835934,0,15.03810975,0,15.14736003,1.134290725,14.83085123,0,15.08084526,18.40359117,32.9775333,38.65507865
