 Huron                     SWAT+ Jun 13 2023       MODULAR Rev 2023.60.5.7                                
   jday   mon   day    yr   unit  gis_id  name                       flo          dep_wt            stor          rchrg           seep          revap         no3_st           minp           orgn           orgp       no3_rchg       no3_loss        no3_lat       no3_seep        flo_cha        flo_res         flo_ls
                                                                       mm              m              mm             mm             mm             mm        kg/ha_N        kg/ha_P        kg/ha_N        kg/ha_P        kg/ha_N        kg/ha_N        kg/ha_N        kg/ha_N             mm             mm             mm
   152     5    31  2020      28       2  aqu_deep002               0.034          6.918          0.000          0.059          0.025          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   182     6    30  2020       1      10  aqu010                    0.023          6.918          0.000          0.023          0.000          0.000          0.044          0.000          0.500          0.000          0.000          0.030          0.000          0.000          0.023          0.000          0.000
   182     6    30  2020       2      20  aqu020                    0.309          6.918          0.000          0.310          0.001          0.000          0.162          0.000          0.500          0.000          0.029          0.113          0.000          0.000          0.309          0.000          0.000
   182     6    30  2020       3      30  aqu030                    0.064          6.918          0.000          0.064          0.000          0.000          0.143          0.000          0.500          0.000          0.000          0.100          0.000          0.000          0.064          0.000          0.000
   182     6    30  2020       4      40  aqu040                    0.271          6.918          0.000          0.271          0.000          0.000          0.117          0.000          0.500          0.000          0.015          0.082          0.000          0.000          0.271          0.000          0.000
   182     6    30  2020       5      50  aqu050                    0.222          6.918          0.000          0.222          0.000          0.000          0.114          0.000          0.500          0.000          0.016          0.079          0.000          0.000          0.222          0.000          0.000
   182     6    30  2020       6      60  aqu060                    0.009          6.918          0.000          0.009          0.000          0.000          0.475          0.000          0.500          0.000          0.000          0.332          0.000          0.000          0.009          0.000          0.000
   182     6    30  2020       7      70  aqu070                    0.004          6.918          0.000          0.004          0.000          0.000          0.468          0.000          0.500          0.000          0.000          0.327          0.000          0.000          0.004          0.000          0.000
   182     6    30  2020       8      80  aqu080                    0.180          6.918          0.000          0.180          0.000          0.000          0.076          0.000          0.500          0.000          0.006          0.053          0.000          0.000          0.180          0.000          0.000
   182     6    30  2020       9      90  aqu090                    0.015          6.918          0.000          0.015          0.000          0.000          0.370          0.000          0.500          0.000          0.000          0.258          0.000          0.000          0.015          0.000          0.000
   182     6    30  2020      10     100  aqu100                    0.072          6.918          0.000          0.072          0.000          0.000          0.041          0.000          0.500          0.000          0.001          0.028          0.000          0.000          0.072          0.000          0.000
   182     6    30  2020      11     110  aqu110                    0.098          6.918          0.000          0.098          0.000          0.000          0.058          0.000          0.500          0.000          0.003          0.040          0.000          0.000          0.098          0.000          0.000
   182     6    30  2020      12     120  aqu120                    0.017          6.918          0.000          0.017          0.000          0.000          0.053          0.000          0.500          0.000          0.001          0.037          0.000          0.000          0.017          0.000          0.000
   182     6    30  2020      13     130  aqu130                    0.002          6.918          0.000          0.002          0.000          0.000          0.018          0.000          0.500          0.000          0.000          0.013          0.000          0.000          0.002          0.000          0.000
   182     6    30  2020      14     140  aqu140                    0.104          6.918          0.000          0.104          0.000          0.000          0.035          0.000          0.500          0.000          0.001          0.024          0.000          0.000          0.104          0.000          0.000
   182     6    30  2020      15     150  aqu150                    0.076          6.918          0.000          0.076          0.000          0.000          0.033          0.000          0.500          0.000          0.004          0.023          0.000          0.000          0.076          0.000          0.000
   182     6    30  2020      16     160  aqu160                    0.043          6.918          0.000          0.043          0.000          0.000          0.021          0.000          0.500          0.000          0.001          0.015          0.000          0.000          0.043          0.000          0.000
   182     6    30  2020      17     170  aqu170                    0.086          6.918          0.000          0.086          0.000          0.000          0.116          0.000          0.500          0.000          0.003          0.081          0.000          0.000          0.086          0.000          0.000
   182     6    30  2020      18     180  aqu180                    0.114          6.918          0.000          0.114          0.000          0.000          0.063          0.000          0.500          0.000          0.001          0.044          0.000          0.000          0.114          0.000          0.000
   182     6    30  2020      19     190  aqu190                    0.092          6.918          0.000          0.092          0.000          0.000          0.053          0.000          0.500          0.000          0.000          0.037          0.000          0.000          0.092          0.000          0.000
   182     6    30  2020      20     200  aqu200                    0.060          6.918          0.000          0.060          0.000          0.000          0.029          0.000          0.500          0.000          0.001          0.020          0.000          0.000          0.060          0.000          0.000
   182     6    30  2020      21     210  aqu210                    0.024          6.918          0.000          0.024          0.000          0.000          0.036          0.000          0.500          0.000          0.000          0.025          0.000          0.000          0.024          0.000          0.000
   182     6    30  2020      22     220  aqu220                    0.051          6.918          0.000          0.051          0.000          0.000          0.037          0.000          0.500          0.000          0.000          0.026          0.000          0.000          0.051          0.000          0.000
   182     6    30  2020      23     230  aqu230                    0.147          6.918          0.000          0.147          0.000          0.000          0.055          0.000          0.500          0.000          0.005          0.038          0.000          0.000          0.147          0.000          0.000
   182     6    30  2020      24     240  aqu240                    0.088          6.918          0.000          0.088          0.000          0.000          0.049          0.000          0.500          0.000          0.000          0.034          0.000          0.000          0.088          0.000          0.000
   182     6    30  2020      25     250  aqu250                    0.049          6.918          0.000          0.049          0.000          0.000          0.028          0.000          0.500          0.000          0.000          0.020          0.000          0.000          0.049          0.000          0.000
   182     6    30  2020      26     260  aqu260                    0.052          6.918          0.000          0.052          0.000          0.000          0.046          0.000          0.500          0.000          0.003          0.032          0.000          0.000          0.052          0.000          0.000
   182     6    30  2020      27     270  aqu270                    0.051          6.918          0.000          0.051          0.000          0.000          0.026          0.000          0.500          0.000          0.001          0.018          0.000          0.000          0.051          0.000          0.000
   182     6    30  2020      28       2  aqu_deep002               0.000          6.918          0.000          0.000          0.000          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   213     7    31  2020       1      10  aqu010                    0.000          6.918          0.000          0.000          0.000          0.000          0.022          0.000          0.500          0.000          0.000          0.016          0.000          0.000          0.000          0.000          0.000
   213     7    31  2020       2      20  aqu020                    0.105          6.918          0.000          0.107          0.002          0.000          0.090          0.000          0.500          0.000          0.008          0.065          0.000          0.000          0.105          0.000          0.000
   213     7    31  2020       3      30  aqu030                    0.024          6.918          0.000          0.024          0.000          0.000          0.071          0.000          0.500          0.000          0.000          0.051          0.000          0.000          0.024          0.000          0.000
   213     7    31  2020       4      40  aqu040                    0.013          6.918          0.000          0.013          0.000          0.000          0.061          0.000          0.500          0.000          0.001          0.044          0.000          0.000          0.013          0.000          0.000
   213     7    31  2020       5      50  aqu050                    0.018          6.918          0.000          0.018          0.000          0.000          0.060          0.000          0.500          0.000          0.001          0.043          0.000          0.000          0.018          0.000          0.000
   213     7    31  2020       6      60  aqu060                    0.000          6.918          0.000          0.000          0.000          0.000          0.236          0.000          0.500          0.000          0.000          0.170          0.000          0.000          0.000          0.000          0.000
   213     7    31  2020       7      70  aqu070                    0.000          6.918          0.000          0.000          0.000          0.000          0.232          0.000          0.500          0.000          0.000          0.168          0.000          0.000          0.000          0.000          0.000
   213     7    31  2020       8      80  aqu080                    0.004          6.918          0.000          0.004          0.000          0.000          0.039          0.000          0.500          0.000          0.000          0.028          0.000          0.000          0.004          0.000          0.000
   213     7    31  2020       9      90  aqu090                    0.001          6.918          0.000          0.001          0.000          0.000          0.183          0.000          0.500          0.000          0.000          0.132          0.000          0.000          0.001          0.000          0.000
   213     7    31  2020      10     100  aqu100                    0.004          6.918          0.000          0.004          0.000          0.000          0.020          0.000          0.500          0.000          0.000          0.015          0.000          0.000          0.004          0.000          0.000
   213     7    31  2020      11     110  aqu110                    0.001          6.918          0.000          0.001          0.000          0.000          0.029          0.000          0.500          0.000          0.000          0.021          0.000          0.000          0.001          0.000          0.000
   213     7    31  2020      12     120  aqu120                    0.000          6.918          0.000          0.000          0.000          0.000          0.027          0.000          0.500          0.000          0.000          0.019          0.000          0.000          0.000          0.000          0.000
   213     7    31  2020      13     130  aqu130                    0.000          6.918          0.000          0.000          0.000          0.000          0.009          0.000          0.500          0.000          0.000          0.007          0.000          0.000          0.000          0.000          0.000
   213     7    31  2020      14     140  aqu140                    0.002          6.918          0.000          0.002          0.000          0.000          0.017          0.000          0.500          0.000          0.000          0.013          0.000          0.000          0.002          0.000          0.000
   213     7    31  2020      15     150  aqu150                    0.007          6.918          0.000          0.007          0.000          0.000          0.017          0.000          0.500          0.000          0.000          0.012          0.000          0.000          0.007          0.000          0.000
   213     7    31  2020      16     160  aqu160                    0.007          6.918          0.000          0.007          0.000          0.000          0.011          0.000          0.500          0.000          0.000          0.008          0.000          0.000          0.007          0.000          0.000
   213     7    31  2020      17     170  aqu170                    0.012          6.918          0.000          0.012          0.000          0.000          0.058          0.000          0.500          0.000          0.000          0.042          0.000          0.000          0.012          0.000          0.000
   213     7    31  2020      18     180  aqu180                    0.006          6.918          0.000          0.006          0.000          0.000          0.031          0.000          0.500          0.000          0.000          0.022          0.000          0.000          0.006          0.000          0.000
   213     7    31  2020      19     190  aqu190                    0.003          6.918          0.000          0.003          0.000          0.000          0.026          0.000          0.500          0.000          0.000          0.019          0.000          0.000          0.003          0.000          0.000
   213     7    31  2020      20     200  aqu200                    0.010          6.918          0.000          0.010          0.000          0.000          0.014          0.000          0.500          0.000          0.000          0.010          0.000          0.000          0.010          0.000          0.000
   213     7    31  2020      21     210  aqu210                    0.000          6.918          0.000          0.000          0.000          0.000          0.018          0.000          0.500          0.000          0.000          0.013          0.000          0.000          0.000          0.000          0.000
   213     7    31  2020      22     220  aqu220                    0.003          6.918          0.000          0.003          0.000          0.000          0.018          0.000          0.500          0.000          0.000          0.013          0.000          0.000          0.003          0.000          0.000
   213     7    31  2020      23     230  aqu230                    0.017          6.918          0.000          0.017          0.000          0.000          0.028          0.000          0.500          0.000          0.000          0.020          0.000          0.000          0.017          0.000          0.000
   213     7    31  2020      24     240  aqu240                    0.002          6.918          0.000          0.002          0.000          0.000          0.024          0.000          0.500          0.000          0.000          0.018          0.000          0.000          0.002          0.000          0.000
   213     7    31  2020      25     250  aqu250                    0.001          6.918          0.000          0.001          0.000          0.000          0.014          0.000          0.500          0.000          0.000          0.010          0.000          0.000          0.001          0.000          0.000
   213     7    31  2020      26     260  aqu260                    0.007          6.918          0.000          0.007          0.000          0.000          0.024          0.000          0.500          0.000          0.001          0.017          0.000          0.000          0.007          0.000          0.000
   213     7    31  2020      27     270  aqu270                    0.005          6.918          0.000          0.005          0.000          0.000          0.013          0.000          0.500          0.000          0.000          0.009          0.000          0.000          0.005          0.000          0.000
   213     7    31  2020      28       2  aqu_deep002               0.000          6.918          0.000          0.000          0.000          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   244     8    31  2020       1      10  aqu010                    0.000          6.918          0.000          0.000          0.000          0.000          0.011          0.000          0.500          0.000          0.000          0.008          0.000          0.000          0.000          0.000          0.000
   244     8    31  2020       2      20  aqu020                    0.044          6.918          0.000          0.045          0.002          0.000          0.047          0.000          0.500          0.000          0.003          0.034          0.000          0.000          0.044          0.000          0.000
   244     8    31  2020       3      30  aqu030                    0.007          6.918          0.000          0.007          0.000          0.000          0.035          0.000          0.500          0.000          0.000          0.025          0.000          0.000          0.007          0.000          0.000
   244     8    31  2020       4      40  aqu040                    0.001          6.918          0.000          0.001          0.000          0.000          0.030          0.000          0.500          0.000          0.000          0.022          0.000          0.000          0.001          0.000          0.000
   244     8    31  2020       5      50  aqu050                    0.001          6.918          0.000          0.001          0.000          0.000          0.030          0.000          0.500          0.000          0.000          0.021          0.000          0.000          0.001          0.000          0.000
   244     8    31  2020       6      60  aqu060                    0.000          6.918          0.000          0.000          0.000          0.000          0.116          0.000          0.500          0.000          0.000          0.083          0.000          0.000          0.000          0.000          0.000
   244     8    31  2020       7      70  aqu070                    0.000          6.918          0.000          0.000          0.000          0.000          0.114          0.000          0.500          0.000          0.000          0.082          0.000          0.000          0.000          0.000          0.000
   244     8    31  2020       8      80  aqu080                    0.000          6.918          0.000          0.000          0.000          0.000          0.019          0.000          0.500          0.000          0.000          0.014          0.000          0.000          0.000          0.000          0.000
   244     8    31  2020       9      90  aqu090                    0.000          6.918          0.000          0.000          0.000          0.000          0.090          0.000          0.500          0.000          0.000          0.065          0.000          0.000          0.000          0.000          0.000
   244     8    31  2020      10     100  aqu100                    0.000          6.918          0.000          0.000          0.000          0.000          0.010          0.000          0.500          0.000          0.000          0.007          0.000          0.000          0.000          0.000          0.000
   244     8    31  2020      11     110  aqu110                    0.000          6.918          0.000          0.000          0.000          0.000          0.014          0.000          0.500          0.000          0.000          0.010          0.000          0.000          0.000          0.000          0.000
   244     8    31  2020      12     120  aqu120                    0.000          6.918          0.000          0.000          0.000          0.000          0.013          0.000          0.500          0.000          0.000          0.009          0.000          0.000          0.000          0.000          0.000
   244     8    31  2020      13     130  aqu130                    0.000          6.918          0.000          0.000          0.000          0.000          0.004          0.000          0.500          0.000          0.000          0.003          0.000          0.000          0.000          0.000          0.000
   244     8    31  2020      14     140  aqu140                    0.000          6.918          0.000          0.000          0.000          0.000          0.008          0.000          0.500          0.000          0.000          0.006          0.000          0.000          0.000          0.000          0.000
   244     8    31  2020      15     150  aqu150                    0.001          6.918          0.000          0.001          0.000          0.000          0.008          0.000          0.500          0.000          0.000          0.006          0.000          0.000          0.001          0.000          0.000
   244     8    31  2020      16     160  aqu160                    0.002          6.918          0.000          0.002          0.000          0.000          0.005          0.000          0.500          0.000          0.000          0.004          0.000          0.000          0.002          0.000          0.000
   244     8    31  2020      17     170  aqu170                    0.003          6.918          0.000          0.003          0.000          0.000          0.029          0.000          0.500          0.000          0.000          0.021          0.000          0.000          0.003          0.000          0.000
   244     8    31  2020      18     180  aqu180                    0.000          6.918          0.000          0.000          0.000          0.000          0.015          0.000          0.500          0.000          0.000          0.011          0.000          0.000          0.000          0.000          0.000
   244     8    31  2020      19     190  aqu190                    0.000          6.918          0.000          0.000          0.000          0.000          0.013          0.000          0.500          0.000          0.000          0.009          0.000          0.000          0.000          0.000          0.000
   244     8    31  2020      20     200  aqu200                    0.005          6.918          0.000          0.005          0.000          0.000          0.007          0.000          0.500          0.000          0.000          0.005          0.000          0.000          0.005          0.000          0.000
   244     8    31  2020      21     210  aqu210                    0.000          6.918          0.000          0.000          0.000          0.000          0.009          0.000          0.500          0.000          0.000          0.006          0.000          0.000          0.000          0.000          0.000
   244     8    31  2020      22     220  aqu220                    0.001          6.918          0.000          0.001          0.000          0.000          0.009          0.000          0.500          0.000          0.000          0.007          0.000          0.000          0.001          0.000          0.000
   244     8    31  2020      23     230  aqu230                    0.008          6.918          0.000          0.009          0.000          0.000          0.014          0.000          0.500          0.000          0.000          0.010          0.000          0.000          0.008          0.000          0.000
   244     8    31  2020      24     240  aqu240                    0.000          6.918          0.000          0.000          0.000          0.000          0.012          0.000          0.500          0.000          0.000          0.009          0.000          0.000          0.000          0.000          0.000
   244     8    31  2020      25     250  aqu250                    0.000          6.918          0.000          0.000          0.000          0.000          0.007          0.000          0.500          0.000          0.000          0.005          0.000          0.000          0.000          0.000          0.000
   244     8    31  2020      26     260  aqu260                    0.002          6.918          0.000          0.002          0.000          0.000          0.012          0.000          0.500          0.000          0.000          0.009          0.000          0.000          0.002          0.000          0.000
   244     8    31  2020      27     270  aqu270                    0.001          6.918          0.000          0.001          0.000          0.000          0.006          0.000          0.500          0.000          0.000          0.005          0.000          0.000          0.001          0.000          0.000
   244     8    31  2020      28       2  aqu_deep002               0.000          6.918          0.000          0.000          0.000          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   274     9    30  2020       1      10  aqu010                    0.000          6.918          0.000          0.000          0.000          0.000          0.005          0.000          0.500          0.000          0.000          0.004          0.000          0.000          0.000          0.000          0.000
   274     9    30  2020       2      20  aqu020                    0.051          6.918          0.000          0.060          0.010          0.000          0.025          0.000          0.500          0.000          0.001          0.017          0.000          0.000          0.051          0.000          0.000
   274     9    30  2020       3      30  aqu030                    0.001          6.918          0.000          0.001          0.000          0.000          0.017          0.000          0.500          0.000          0.000          0.012          0.000          0.000          0.001          0.000          0.000
   274     9    30  2020       4      40  aqu040                    0.002          6.918          0.000          0.003          0.001          0.000          0.015          0.000          0.500          0.000          0.000          0.010          0.000          0.000          0.002          0.000          0.000
   274     9    30  2020       5      50  aqu050                    0.000          6.918          0.000          0.000          0.000          0.000          0.015          0.000          0.500          0.000          0.000          0.010          0.000          0.000          0.000          0.000          0.000
   274     9    30  2020       6      60  aqu060                    0.000          6.918          0.000          0.000          0.000          0.000          0.057          0.000          0.500          0.000          0.000          0.040          0.000          0.000          0.000          0.000          0.000
   274     9    30  2020       7      70  aqu070                    0.001          6.918          0.000          0.001          0.000          0.000          0.056          0.000          0.500          0.000          0.000          0.039          0.000          0.000          0.001          0.000          0.000
   274     9    30  2020       8      80  aqu080                    0.000          6.918          0.000          0.000          0.000          0.000          0.009          0.000          0.500          0.000          0.000          0.007          0.000          0.000          0.000          0.000          0.000
   274     9    30  2020       9      90  aqu090                    0.009          6.918          0.000          0.012          0.004          0.000          0.044          0.000          0.500          0.000          0.000          0.031          0.000          0.000          0.009          0.000          0.000
   274     9    30  2020      10     100  aqu100                    0.000          6.918          0.000          0.000          0.000          0.000          0.005          0.000          0.500          0.000          0.000          0.003          0.000          0.000          0.000          0.000          0.000
   274     9    30  2020      11     110  aqu110                    0.000          6.918          0.000          0.000          0.000          0.000          0.007          0.000          0.500          0.000          0.000          0.005          0.000          0.000          0.000          0.000          0.000
   274     9    30  2020      12     120  aqu120                    0.000          6.918          0.000          0.000          0.000          0.000          0.006          0.000          0.500          0.000          0.000          0.005          0.000          0.000          0.000          0.000          0.000
   274     9    30  2020      13     130  aqu130                    0.000          6.918          0.000          0.000          0.000          0.000          0.002          0.000          0.500          0.000          0.000          0.002          0.000          0.000          0.000          0.000          0.000
   274     9    30  2020      14     140  aqu140                    0.000          6.918          0.000          0.000          0.000          0.000          0.004          0.000          0.500          0.000          0.000          0.003          0.000          0.000          0.000          0.000          0.000
   274     9    30  2020      15     150  aqu150                    0.000          6.918          0.000          0.000          0.000          0.000          0.004          0.000          0.500          0.000          0.000          0.003          0.000          0.000          0.000          0.000          0.000
   274     9    30  2020      16     160  aqu160                    0.001          6.918          0.000          0.001          0.000          0.000          0.003          0.000          0.500          0.000          0.000          0.002          0.000          0.000          0.001          0.000          0.000
   274     9    30  2020      17     170  aqu170                    0.005          6.918          0.000          0.007          0.002          0.000          0.014          0.000          0.500          0.000          0.000          0.010          0.000          0.000          0.005          0.000          0.000
   274     9    30  2020      18     180  aqu180                    0.025          6.918          0.000          0.036          0.011          0.000          0.008          0.000          0.500          0.000          0.000          0.005          0.000          0.000          0.025          0.000          0.000
   274     9    30  2020      19     190  aqu190                    0.018          6.918          0.000          0.026          0.008          0.000          0.006          0.000          0.500          0.000          0.000          0.004          0.000          0.000          0.018          0.000          0.000
   274     9    30  2020      20     200  aqu200                    0.007          6.918          0.000          0.008          0.001          0.000          0.003          0.000          0.500          0.000          0.000          0.002          0.000          0.000          0.007          0.000          0.000
   274     9    30  2020      21     210  aqu210                    0.000          6.918          0.000          0.000          0.000          0.000          0.004          0.000          0.500          0.000          0.000          0.003          0.000          0.000          0.000          0.000          0.000
   274     9    30  2020      22     220  aqu220                    0.000          6.918          0.000          0.000          0.000          0.000          0.004          0.000          0.500          0.000          0.000          0.003          0.000          0.000          0.000          0.000          0.000
   274     9    30  2020      23     230  aqu230                    0.009          6.918          0.000          0.010          0.001          0.000          0.007          0.000          0.500          0.000          0.000          0.005          0.000          0.000          0.009          0.000          0.000
   274     9    30  2020      24     240  aqu240                    0.000          6.918          0.000          0.000          0.000          0.000          0.006          0.000          0.500          0.000          0.000          0.004          0.000          0.000          0.000          0.000          0.000
   274     9    30  2020      25     250  aqu250                    0.000          6.918          0.000          0.001          0.000          0.000          0.003          0.000          0.500          0.000          0.000          0.002          0.000          0.000          0.000          0.000          0.000
   274     9    30  2020      26     260  aqu260                    0.001          6.918          0.000          0.002          0.000          0.000          0.006          0.000          0.500          0.000          0.000          0.004          0.000          0.000          0.001          0.000          0.000
   274     9    30  2020      27     270  aqu270                    0.000          6.918          0.000          0.001          0.000          0.000          0.003          0.000          0.500          0.000          0.000          0.002          0.000          0.000          0.000          0.000          0.000
   274     9    30  2020      28       2  aqu_deep002               0.001          6.918          0.000          0.001          0.000          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   305    10    31  2020       1      10  aqu010                    0.060          6.918          0.000          0.070          0.010          0.000          0.003          0.000          0.500          0.000          0.000          0.002          0.000          0.000          0.060          0.000          0.000
   305    10    31  2020       2      20  aqu020                    0.048          6.918          0.000          0.059          0.011          0.000          0.013          0.000          0.500          0.000          0.002          0.010          0.000          0.000          0.048          0.000          0.000
   305    10    31  2020       3      30  aqu030                    0.025          6.918          0.000          0.029          0.005          0.000          0.009          0.000          0.500          0.000          0.000          0.006          0.000          0.000          0.025          0.000          0.000
   305    10    31  2020       4      40  aqu040                    0.238          6.918          0.000          0.270          0.032          0.000          0.008          0.000          0.500          0.000          0.003          0.006          0.000          0.000          0.238          0.000          0.000
   305    10    31  2020       5      50  aqu050                    0.018          6.918          0.000          0.021          0.003          0.000          0.007          0.000          0.500          0.000          0.000          0.005          0.000          0.000          0.018          0.000          0.000
   305    10    31  2020       6      60  aqu060                    0.011          6.918          0.000          0.013          0.002          0.000          0.028          0.000          0.500          0.000          0.001          0.021          0.000          0.000          0.011          0.000          0.000
   305    10    31  2020       7      70  aqu070                    0.008          6.918          0.000          0.010          0.002          0.000          0.028          0.000          0.500          0.000          0.000          0.020          0.000          0.000          0.008          0.000          0.000
   305    10    31  2020       8      80  aqu080                    0.311          6.918          0.000          0.351          0.040          0.000          0.005          0.000          0.500          0.000          0.003          0.004          0.000          0.000          0.311          0.000          0.000
   305    10    31  2020       9      90  aqu090                    0.133          6.918          0.000          0.149          0.016          0.000          0.023          0.000          0.500          0.000          0.003          0.017          0.000          0.000          0.133          0.000          0.000
   305    10    31  2020      10     100  aqu100                    0.178          6.918          0.000          0.204          0.026          0.000          0.003          0.000          0.500          0.000          0.002          0.002          0.000          0.000          0.178          0.000          0.000
   305    10    31  2020      11     110  aqu110                    0.065          6.918          0.000          0.079          0.014          0.000          0.004          0.000          0.500          0.000          0.001          0.003          0.000          0.000          0.065          0.000          0.000
   305    10    31  2020      12     120  aqu120                    0.000          6.918          0.000          0.000          0.000          0.000          0.003          0.000          0.500          0.000          0.000          0.002          0.000          0.000          0.000          0.000          0.000
   305    10    31  2020      13     130  aqu130                    0.000          6.918          0.000          0.000          0.000          0.000          0.001          0.000          0.500          0.000          0.000          0.001          0.000          0.000          0.000          0.000          0.000
   305    10    31  2020      14     140  aqu140                    0.104          6.918          0.000          0.126          0.021          0.000          0.002          0.000          0.500          0.000          0.001          0.002          0.000          0.000          0.104          0.000          0.000
   305    10    31  2020      15     150  aqu150                    0.020          6.918          0.000          0.028          0.008          0.000          0.002          0.000          0.500          0.000          0.000          0.002          0.000          0.000          0.020          0.000          0.000
   305    10    31  2020      16     160  aqu160                    0.087          6.918          0.000          0.104          0.017          0.000          0.002          0.000          0.500          0.000          0.001          0.001          0.000          0.000          0.087          0.000          0.000
   305    10    31  2020      17     170  aqu170                    0.154          6.918          0.000          0.172          0.019          0.000          0.008          0.000          0.500          0.000          0.003          0.006          0.000          0.000          0.154          0.000          0.000
   305    10    31  2020      18     180  aqu180                    0.475          6.918          0.000          0.513          0.038          0.000          0.006          0.000          0.500          0.000          0.007          0.004          0.000          0.000          0.475          0.000          0.000
   305    10    31  2020      19     190  aqu190                    0.419          6.918          0.000          0.457          0.038          0.000          0.004          0.000          0.500          0.000          0.004          0.003          0.000          0.000          0.419          0.000          0.000
   305    10    31  2020      20     200  aqu200                    0.179          6.918          0.000          0.213          0.035          0.000          0.002          0.000          0.500          0.000          0.002          0.002          0.000          0.000          0.179          0.000          0.000
   305    10    31  2020      21     210  aqu210                    0.111          6.918          0.000          0.130          0.019          0.000          0.002          0.000          0.500          0.000          0.001          0.002          0.000          0.000          0.111          0.000          0.000
   305    10    31  2020      22     220  aqu220                    0.268          6.918          0.000          0.307          0.038          0.000          0.003          0.000          0.500          0.000          0.003          0.002          0.000          0.000          0.268          0.000          0.000
   305    10    31  2020      23     230  aqu230                    0.307          6.918          0.000          0.351          0.045          0.000          0.004          0.000          0.500          0.000          0.003          0.003          0.000          0.000          0.307          0.000          0.000
   305    10    31  2020      24     240  aqu240                    0.242          6.918          0.000          0.276          0.033          0.000          0.003          0.000          0.500          0.000          0.002          0.002          0.000          0.000          0.242          0.000          0.000
   305    10    31  2020      25     250  aqu250                    0.236          6.918          0.000          0.274          0.038          0.000          0.002          0.000          0.500          0.000          0.002          0.001          0.000          0.000          0.236          0.000          0.000
   305    10    31  2020      26     260  aqu260                    0.067          6.918          0.000          0.081          0.013          0.000          0.003          0.000          0.500          0.000          0.001          0.002          0.000          0.000          0.067          0.000          0.000
   305    10    31  2020      27     270  aqu270                    0.177          6.918          0.000          0.207          0.030          0.000          0.002          0.000          0.500          0.000          0.002          0.001          0.000          0.000          0.177          0.000          0.000
   305    10    31  2020      28       2  aqu_deep002               0.016          6.918          0.000          0.025          0.009          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   335    11    30  2020       1      10  aqu010                    0.073          6.918          0.000          0.084          0.012          0.000          0.002          0.000          0.500          0.000          0.001          0.001          0.000          0.000          0.073          0.000          0.000
   335    11    30  2020       2      20  aqu020                    0.024          6.918          0.000          0.036          0.012          0.000          0.007          0.000          0.500          0.000          0.003          0.005          0.000          0.000          0.024          0.000          0.000
   335    11    30  2020       3      30  aqu030                    0.067          6.918          0.000          0.073          0.006          0.000          0.005          0.000          0.500          0.000          0.001          0.003          0.000          0.000          0.067          0.000          0.000
