 Huron                     SWAT+ Jun 13 2023       MODULAR Rev 2023.60.5.7                                
   jday   mon   day    yr   unit  gis_id  name                       flo          dep_wt            stor          rchrg           seep          revap         no3_st           minp           orgn           orgp       no3_rchg       no3_loss        no3_lat       no3_seep        flo_cha        flo_res         flo_ls
                                                                       mm              m              mm             mm             mm             mm        kg/ha_N        kg/ha_P        kg/ha_N        kg/ha_P        kg/ha_N        kg/ha_N        kg/ha_N        kg/ha_N             mm             mm             mm
   273     9    30  2019       7      70  aqu070                    0.000          3.653        317.302          0.250          0.012          1.805          0.247          0.000          0.500          0.000          0.005          0.172          0.000          0.000          0.000          0.000          0.000
   273     9    30  2019       8      80  aqu080                    0.000          3.525        323.710          0.551          0.028          1.888          0.802          0.000          0.500          0.000          0.039          0.561          0.000          0.000          0.000          0.000          0.000
   273     9    30  2019       9      90  aqu090                    0.000          3.459        326.962          0.554          0.028          1.988          0.631          0.000          0.500          0.000          0.007          0.441          0.000          0.000          0.000          0.000          0.000
   273     9    30  2019      10     100  aqu100                    0.000          3.450        327.460          0.721          0.036          1.880          0.988          0.000          0.500          0.000          0.015          0.690          0.000          0.000          0.000          0.000          0.000
   273     9    30  2019      11     110  aqu110                    0.000          3.571        321.371          0.422          0.021          1.888          0.381          0.000          0.500          0.000          0.001          0.266          0.000          0.000          0.000          0.000          0.000
   273     9    30  2019      12     120  aqu120                    0.000          3.127        343.598          0.000          0.000          1.888          0.733          0.000          0.500          0.000          0.000          0.512          0.000          0.000          0.000          0.000          0.000
   273     9    30  2019      13     130  aqu130                    0.000          3.117        344.083          0.000          0.000          1.888          0.904          0.000          0.500          0.000          0.000          0.632          0.000          0.000          0.000          0.000          0.000
   273     9    30  2019      14     140  aqu140                    0.000          3.586        320.629          0.208          0.010          1.888          0.528          0.000          0.500          0.000          0.001          0.369          0.000          0.000          0.000          0.000          0.000
   273     9    30  2019      15     150  aqu150                    0.000          3.079        345.968          0.593          0.030          1.805          0.301          0.000          0.500          0.000          0.001          0.211          0.000          0.000          0.000          0.000          0.000
   273     9    30  2019      16     160  aqu160                    0.000          3.095        345.210          0.498          0.025          1.805          1.048          0.000          0.500          0.000          0.029          0.733          0.000          0.000          0.000          0.000          0.000
   273     9    30  2019      17     170  aqu170                    0.000          3.490        325.424          0.605          0.030          1.805          0.552          0.000          0.500          0.000          0.025          0.386          0.000          0.000          0.000          0.000          0.000
   273     9    30  2019      18     180  aqu180                    0.000          3.690        315.419          0.268          0.013          1.988          0.507          0.000          0.500          0.000          0.007          0.354          0.000          0.000          0.000          0.000          0.000
   273     9    30  2019      19     190  aqu190                    0.000          3.576        321.148          0.676          0.034          1.988          0.628          0.000          0.500          0.000          0.021          0.439          0.000          0.000          0.000          0.000          0.000
   273     9    30  2019      20     200  aqu200                    0.000          3.195        340.211          1.068          0.053          1.831          1.849          0.000          0.500          0.000          0.100          1.292          0.000          0.000          0.000          0.000          0.000
   273     9    30  2019      21     210  aqu210                    0.000          3.528        323.544          0.673          0.034          1.910          0.633          0.000          0.500          0.000          0.034          0.442          0.000          0.000          0.000          0.000          0.000
   273     9    30  2019      22     220  aqu220                    0.000          3.430        328.417          1.456          0.073          1.718          1.535          0.000          0.500          0.000          0.286          1.073          0.000          0.000          0.000          0.000          0.000
   273     9    30  2019      23     230  aqu230                    0.000          3.539        322.976          0.993          0.050          1.831          1.925          0.000          0.500          0.000          0.244          1.345          0.000          0.000          0.000          0.000          0.000
   273     9    30  2019      24     240  aqu240                    0.000          3.624        318.746          1.003          0.050          1.880          0.952          0.000          0.500          0.000          0.034          0.665          0.000          0.000          0.000          0.000          0.000
   273     9    30  2019      25     250  aqu250                    0.000          3.255        337.187          1.370          0.068          1.924          1.134          0.000          0.500          0.000          0.100          0.792          0.000          0.000          0.000          0.000          0.000
   273     9    30  2019      26     260  aqu260                    0.000          3.242        337.848          1.083          0.054          1.987          0.752          0.000          0.500          0.000          0.069          0.525          0.000          0.000          0.000          0.000          0.000
   273     9    30  2019      27     270  aqu270                    0.000          3.061        346.873          1.335          0.067          1.924          1.213          0.000          0.500          0.000          0.102          0.847          0.000          0.000          0.000          0.000          0.000
   273     9    30  2019      28       2  aqu_deep002               0.000         19.950       2401.514          0.038          0.000          0.000          0.001          0.000          0.500          0.000          0.000          0.001          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019       1      10  aqu010                    0.980          2.997        350.066          2.356          0.118          1.192          0.369          0.000          0.500          0.000          0.009          0.266          0.001          0.000          0.980          0.000          0.000
   304    10    31  2019       2      20  aqu020                    0.000          3.167        341.608          1.185          0.059          1.192          0.275          0.000          0.500          0.000          0.014          0.198          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019       3      30  aqu030                    0.000          3.636        318.172          0.227          0.011          1.078          0.152          0.000          0.500          0.000          0.002          0.110          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019       4      40  aqu040                    0.000          3.449        327.494          0.409          0.020          1.192          0.402          0.000          0.500          0.000          0.007          0.290          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019       5      50  aqu050                    0.000          3.395        330.221          0.157          0.008          1.192          0.337          0.000          0.500          0.000          0.001          0.244          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019       6      60  aqu060                    0.000          3.818        309.051          0.325          0.016          1.308          0.181          0.000          0.500          0.000          0.004          0.131          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019       7      70  aqu070                    0.000          3.677        316.097          0.243          0.012          1.170          0.124          0.000          0.500          0.000          0.002          0.089          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019       8      80  aqu080                    0.000          3.546        322.638          0.508          0.025          1.216          0.403          0.000          0.500          0.000          0.005          0.291          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019       9      90  aqu090                    0.000          3.482        325.871          0.540          0.027          1.308          0.316          0.000          0.500          0.000          0.005          0.228          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019      10     100  aqu100                    0.000          3.466        326.658          0.706          0.035          1.129          0.494          0.000          0.500          0.000          0.007          0.357          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019      11     110  aqu110                    0.000          3.595        320.211          0.422          0.021          1.216          0.191          0.000          0.500          0.000          0.004          0.138          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019      12     120  aqu120                    0.000          3.158        342.038          0.000          0.000          1.216          0.363          0.000          0.500          0.000          0.000          0.262          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019      13     130  aqu130                    0.000          3.149        342.523          0.000          0.000          1.216          0.449          0.000          0.500          0.000          0.000          0.324          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019      14     140  aqu140                    0.000          3.614        319.266          0.208          0.010          1.216          0.263          0.000          0.500          0.000          0.002          0.190          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019      15     150  aqu150                    0.000          3.097        345.090          0.579          0.029          1.170          0.152          0.000          0.500          0.000          0.004          0.109          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019      16     160  aqu160                    0.000          3.115        344.228          0.472          0.024          1.170          0.524          0.000          0.500          0.000          0.004          0.378          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019      17     170  aqu170                    0.000          3.508        324.546          0.581          0.029          1.170          0.279          0.000          0.500          0.000          0.006          0.202          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019      18     180  aqu180                    0.000          3.718        314.057          0.257          0.013          1.308          0.254          0.000          0.500          0.000          0.003          0.183          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019      19     190  aqu190                    0.000          3.596        320.166          0.654          0.033          1.308          0.318          0.000          0.500          0.000          0.008          0.229          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019      20     200  aqu200                    0.000          3.206        339.652          0.982          0.049          1.215          0.930          0.000          0.500          0.000          0.014          0.671          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019      21     210  aqu210                    0.000          3.547        322.616          0.648          0.032          1.248          0.324          0.000          0.500          0.000          0.013          0.234          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019      22     220  aqu220                    0.000          3.435        328.206          1.176          0.059          1.186          0.813          0.000          0.500          0.000          0.016          0.587          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019      23     230  aqu230                    0.000          3.554        322.260          0.778          0.039          1.215          0.992          0.000          0.500          0.000          0.012          0.716          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019      24     240  aqu240                    0.000          3.635        318.193          0.967          0.048          1.129          0.478          0.000          0.500          0.000          0.010          0.345          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019      25     250  aqu250                    0.000          3.262        336.867          1.184          0.059          1.159          0.578          0.000          0.500          0.000          0.013          0.417          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019      26     260  aqu260                    0.000          3.254        337.258          0.987          0.049          1.196          0.391          0.000          0.500          0.000          0.025          0.283          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019      27     270  aqu270                    0.000          3.069        346.521          1.148          0.057          1.159          0.617          0.000          0.500          0.000          0.011          0.446          0.000          0.000          0.000          0.000          0.000
   304    10    31  2019      28       2  aqu_deep002               0.000         19.948       2401.552          0.035          0.000          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019       1      10  aqu010                    1.436          2.993        350.257          2.227          0.111          0.588          0.191          0.000          0.500          0.000          0.017          0.134          0.001          0.000          1.436          0.000          0.000
   334    11    30  2019       2      20  aqu020                    0.000          3.161        341.923          1.209          0.060          0.588          0.153          0.000          0.500          0.000          0.029          0.107          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019       3      30  aqu030                    0.000          3.648        317.592          0.225          0.011          0.605          0.077          0.000          0.500          0.000          0.003          0.054          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019       4      40  aqu040                    0.000          3.459        327.007          0.390          0.020          0.588          0.206          0.000          0.500          0.000          0.012          0.144          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019       5      50  aqu050                    0.000          3.410        329.494          0.147          0.007          0.588          0.168          0.000          0.500          0.000          0.002          0.117          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019       6      60  aqu060                    0.000          3.831        308.425          0.304          0.015          0.617          0.093          0.000          0.500          0.000          0.006          0.065          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019       7      70  aqu070                    0.000          3.689        315.518          0.249          0.012          0.507          0.063          0.000          0.500          0.000          0.004          0.044          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019       8      80  aqu080                    0.000          3.555        322.253          0.476          0.024          0.535          0.204          0.000          0.500          0.000          0.008          0.143          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019       9      90  aqu090                    0.000          3.491        325.442          0.504          0.025          0.617          0.161          0.000          0.500          0.000          0.008          0.113          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019      10     100  aqu100                    0.000          3.470        326.470          0.660          0.033          0.567          0.251          0.000          0.500          0.000          0.011          0.176          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019      11     110  aqu110                    0.000          3.605        319.748          0.396          0.020          0.535          0.099          0.000          0.500          0.000          0.007          0.069          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019      12     120  aqu120                    0.000          3.176        341.186          0.000          0.000          0.535          0.180          0.000          0.500          0.000          0.000          0.126          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019      13     130  aqu130                    0.000          3.166        341.671          0.000          0.000          0.535          0.222          0.000          0.500          0.000          0.000          0.155          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019      14     140  aqu140                    0.000          3.628        318.606          0.195          0.010          0.535          0.132          0.000          0.500          0.000          0.003          0.092          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019      15     150  aqu150                    0.000          3.103        344.809          0.554          0.028          0.507          0.079          0.000          0.500          0.000          0.007          0.055          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019      16     160  aqu160                    0.000          3.123        343.847          0.441          0.022          0.507          0.264          0.000          0.500          0.000          0.008          0.184          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019      17     170  aqu170                    0.000          3.514        324.266          0.545          0.027          0.507          0.144          0.000          0.500          0.000          0.009          0.100          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019      18     180  aqu180                    0.000          3.732        313.368          0.241          0.012          0.617          0.129          0.000          0.500          0.000          0.005          0.090          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019      19     190  aqu190                    0.000          3.603        319.842          0.613          0.031          0.617          0.165          0.000          0.500          0.000          0.012          0.115          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019      20     200  aqu200                    0.000          3.205        339.707          0.917          0.046          0.579          0.477          0.000          0.500          0.000          0.027          0.333          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019      21     210  aqu210                    0.000          3.553        322.308          0.609          0.030          0.632          0.172          0.000          0.500          0.000          0.019          0.120          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019      22     220  aqu220                    0.000          3.431        328.415          1.099          0.055          0.567          0.415          0.000          0.500          0.000          0.022          0.290          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019      23     230  aqu230                    0.000          3.557        322.128          0.732          0.037          0.579          0.502          0.000          0.500          0.000          0.017          0.350          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019      24     240  aqu240                    0.000          3.635        318.245          0.905          0.045          0.567          0.246          0.000          0.500          0.000          0.016          0.172          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019      25     250  aqu250                    0.000          3.257        337.104          1.115          0.056          0.597          0.298          0.000          0.500          0.000          0.020          0.208          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019      26     260  aqu260                    0.000          3.254        337.305          0.920          0.046          0.551          0.217          0.000          0.500          0.000          0.037          0.151          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019      27     270  aqu270                    0.000          3.065        346.719          1.072          0.054          0.597          0.316          0.000          0.500          0.000          0.018          0.221          0.000          0.000          0.000          0.000          0.000
   334    11    30  2019      28       2  aqu_deep002               0.000         19.947       2401.586          0.032          0.000          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019       1      10  aqu010                    2.093          2.996        350.115          2.231          0.112          0.303          0.111          0.000          0.500          0.000          0.028          0.080          0.001          0.000          2.093          0.000          0.000
   365    12    31  2019       2      20  aqu020                    0.000          3.147        342.640          1.206          0.060          0.303          0.108          0.000          0.500          0.000          0.049          0.078          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019       3      30  aqu030                    0.000          3.653        317.353          0.231          0.012          0.330          0.041          0.000          0.500          0.000          0.005          0.030          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019       4      40  aqu040                    0.000          3.461        326.958          0.377          0.019          0.303          0.114          0.000          0.500          0.000          0.018          0.082          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019       5      50  aqu050                    0.000          3.415        329.221          0.147          0.007          0.303          0.085          0.000          0.500          0.000          0.002          0.061          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019       6      60  aqu060                    0.000          3.835        308.245          0.304          0.015          0.355          0.051          0.000          0.500          0.000          0.008          0.037          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019       7      70  aqu070                    0.000          3.693        315.353          0.247          0.012          0.322          0.035          0.000          0.500          0.000          0.005          0.025          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019       8      80  aqu080                    0.000          3.553        322.333          0.477          0.024          0.286          0.108          0.000          0.500          0.000          0.011          0.078          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019       9      90  aqu090                    0.000          3.491        325.451          0.502          0.025          0.355          0.087          0.000          0.500          0.000          0.011          0.063          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      10     100  aqu100                    0.000          3.466        326.704          0.657          0.033          0.283          0.134          0.000          0.500          0.000          0.015          0.097          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      11     110  aqu110                    0.000          3.605        319.752          0.397          0.020          0.286          0.055          0.000          0.500          0.000          0.009          0.040          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      12     120  aqu120                    0.000          3.184        340.814          0.000          0.000          0.286          0.089          0.000          0.500          0.000          0.000          0.064          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      13     130  aqu130                    0.000          3.174        341.299          0.000          0.000          0.286          0.110          0.000          0.500          0.000          0.000          0.080          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      14     140  aqu140                    0.000          3.631        318.420          0.195          0.010          0.286          0.068          0.000          0.500          0.000          0.004          0.049          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      15     150  aqu150                    0.000          3.101        344.938          0.556          0.028          0.322          0.046          0.000          0.500          0.000          0.010          0.033          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      16     160  aqu160                    0.000          3.123        343.861          0.438          0.022          0.322          0.138          0.000          0.500          0.000          0.011          0.099          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      17     170  aqu170                    0.000          3.512        324.381          0.545          0.027          0.322          0.079          0.000          0.500          0.000          0.013          0.057          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      18     180  aqu180                    0.000          3.737        313.129          0.241          0.012          0.355          0.068          0.000          0.500          0.000          0.007          0.049          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      19     190  aqu190                    0.000          3.601        319.957          0.614          0.031          0.355          0.092          0.000          0.500          0.000          0.017          0.067          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      20     200  aqu200                    0.000          3.197        340.122          0.902          0.045          0.354          0.258          0.000          0.500          0.000          0.039          0.186          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      21     210  aqu210                    0.000          3.551        322.443          0.609          0.030          0.320          0.101          0.000          0.500          0.000          0.026          0.073          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      22     220  aqu220                    0.000          3.419        329.036          1.100          0.055          0.321          0.225          0.000          0.500          0.000          0.030          0.162          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      23     230  aqu230                    0.000          3.552        322.377          0.726          0.036          0.354          0.265          0.000          0.500          0.000          0.026          0.191          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      24     240  aqu240                    0.000          3.626        318.713          0.904          0.045          0.283          0.136          0.000          0.500          0.000          0.021          0.098          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      25     250  aqu250                    0.000          3.246        337.705          1.112          0.056          0.368          0.166          0.000          0.500          0.000          0.028          0.120          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      26     260  aqu260                    0.000          3.244        337.762          0.917          0.046          0.348          0.140          0.000          0.500          0.000          0.053          0.101          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      27     270  aqu270                    0.000          3.054        347.279          1.069          0.053          0.368          0.172          0.000          0.500          0.000          0.025          0.124          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      28       2  aqu_deep002               0.000         19.946       2401.616          0.032          0.000          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020       1      10  aqu010                    1.056          2.991        350.388          2.130          0.106          0.272          0.077          0.000          0.500          0.000          0.034          0.056          0.000          0.000          1.056          0.000          0.000
    31     1    31  2020       2      20  aqu020                    0.000          3.134        343.265          0.780          0.039          0.272          0.069          0.000          0.500          0.000          0.011          0.050          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020       3      30  aqu030                    0.000          3.655        317.240          0.221          0.011          0.322          0.024          0.000          0.500          0.000          0.005          0.017          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020       4      40  aqu040                    0.000          3.460        326.997          0.349          0.017          0.272          0.066          0.000          0.500          0.000          0.011          0.047          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020       5      50  aqu050                    0.000          3.419        329.056          0.146          0.007          0.272          0.044          0.000          0.500          0.000          0.003          0.032          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020       6      60  aqu060                    0.000          3.835        308.218          0.294          0.015          0.267          0.031          0.000          0.500          0.000          0.010          0.023          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020       7      70  aqu070                    0.000          3.695        315.264          0.227          0.011          0.330          0.021          0.000          0.500          0.000          0.005          0.015          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020       8      80  aqu080                    0.000          3.550        322.482          0.462          0.023          0.314          0.062          0.000          0.500          0.000          0.014          0.045          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020       9      90  aqu090                    0.000          3.488        325.609          0.484          0.024          0.267          0.052          0.000          0.500          0.000          0.014          0.037          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020      10     100  aqu100                    0.000          3.459        327.029          0.633          0.032          0.306          0.078          0.000          0.500          0.000          0.019          0.056          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020      11     110  aqu110                    0.000          3.603        319.826          0.384          0.019          0.314          0.034          0.000          0.500          0.000          0.012          0.025          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020      12     120  aqu120                    0.000          3.189        340.517          0.000          0.000          0.314          0.044          0.000          0.500          0.000          0.000          0.032          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020      13     130  aqu130                    0.000          3.180        341.002          0.000          0.000          0.314          0.054          0.000          0.500          0.000          0.000          0.039          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020      14     140  aqu140                    0.000          3.634        318.305          0.189          0.009          0.314          0.037          0.000          0.500          0.000          0.005          0.027          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020      15     150  aqu150                    0.000          3.097        345.138          0.526          0.026          0.330          0.030          0.000          0.500          0.000          0.012          0.022          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020      16     160  aqu160                    0.000          3.121        343.955          0.418          0.021          0.330          0.075          0.000          0.500          0.000          0.011          0.054          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020      17     170  aqu170                    0.000          3.508        324.578          0.528          0.026          0.330          0.049          0.000          0.500          0.000          0.016          0.035          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020      18     180  aqu180                    0.000          3.739        313.043          0.234          0.012          0.267          0.039          0.000          0.500          0.000          0.009          0.028          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020      19     190  aqu190                    0.000          3.595        320.220          0.595          0.030          0.267          0.059          0.000          0.500          0.000          0.021          0.043          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020      20     200  aqu200                    0.000          3.187        340.624          0.852          0.043          0.318          0.151          0.000          0.500          0.000          0.025          0.109          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020      21     210  aqu210                    0.000          3.546        322.681          0.592          0.030          0.346          0.070          0.000          0.500          0.000          0.031          0.051          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020      22     220  aqu220                    0.000          3.404        329.765          1.065          0.053          0.313          0.134          0.000          0.500          0.000          0.037          0.097          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020      23     230  aqu230                    0.000          3.546        322.710          0.682          0.034          0.318          0.146          0.000          0.500          0.000          0.022          0.106          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020      24     240  aqu240                    0.000          3.614        319.269          0.874          0.044          0.306          0.084          0.000          0.500          0.000          0.026          0.060          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020      25     250  aqu250                    0.000          3.232        338.406          1.070          0.053          0.350          0.103          0.000          0.500          0.000          0.033          0.074          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020      26     260  aqu260                    0.000          3.234        338.285          0.887          0.044          0.297          0.113          0.000          0.500          0.000          0.069          0.082          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020      27     270  aqu270                    0.000          3.041        347.940          1.029          0.051          0.350          0.103          0.000          0.500          0.000          0.028          0.075          0.000          0.000          0.000          0.000          0.000
    31     1    31  2020      28       2  aqu_deep002               0.000         19.945       2401.646          0.031          0.000          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2020       1      10  aqu010                    1.695          2.988        350.524          1.902          0.095          0.413          0.063          0.000          0.500          0.000          0.034          0.043          0.000          0.000          1.695          0.000          0.000
    60     2    29  2020       2      20  aqu020                    0.000          3.127        343.638          0.708          0.035          0.413          0.043          0.000          0.500          0.000          0.011          0.029          0.000          0.000          0.000          0.000          0.000
    60     2    29  2020       3      30  aqu030                    0.000          3.658        317.082          0.196          0.010          0.403          0.016          0.000          0.500          0.000          0.006          0.011          0.000          0.000          0.000          0.000          0.000
    60     2    29  2020       4      40  aqu040                    0.000          3.460        326.979          0.312          0.016          0.413          0.041          0.000          0.500          0.000          0.011          0.027          0.000          0.000          0.000          0.000          0.000
    60     2    29  2020       5      50  aqu050                    0.000          3.423        328.856          0.130          0.006          0.413          0.024          0.000          0.500          0.000          0.003          0.016          0.000          0.000          0.000          0.000          0.000
    60     2    29  2020       6      60  aqu060                    0.000          3.838        308.105          0.266          0.013          0.485          0.023          0.000          0.500          0.000          0.010          0.015          0.000          0.000          0.000          0.000          0.000
    60     2    29  2020       7      70  aqu070                    0.000          3.698        315.092          0.198          0.010          0.400          0.014          0.000          0.500          0.000          0.005          0.009          0.000          0.000          0.000          0.000          0.000
    60     2    29  2020       8      80  aqu080                    0.000          3.549        322.522          0.419          0.021          0.430          0.042          0.000          0.500          0.000          0.015          0.028          0.000          0.000          0.000          0.000          0.000
    60     2    29  2020       9      90  aqu090                    0.000          3.486        325.668          0.438          0.022          0.485          0.036          0.000          0.500          0.000          0.015          0.025          0.000          0.000          0.000          0.000          0.000
    60     2    29  2020      10     100  aqu100                    0.000          3.455        327.260          0.572          0.029          0.391          0.053          0.000          0.500          0.000          0.020          0.036          0.000          0.000          0.000          0.000          0.000
